0,-15.0,20,0.0,0,0,0
1,-40.0,20,0.0,0,0,0
2,-30.0,20,0.0,0,0,0
3,-20.0,20,0.0,0,0,0
4,59.0,20,0.3,0,1,0
5,-20.0,20,0.0,0,0,0
6,-20.0,20,0.0,0,0,0
7,64.0,20,0.3,0,0,1
8,59.0,20,0.325,0,1,0
9,-40.0,20,0.0,0,0,0
