0,-40.0,20,0.0,0,0,0
1,65.0,20,0.175,0,1,0
2,-40.0,20,0.0,0,0,0
3,62.5,20,0.2,0,0,1
4,-21.0,20,0.0,0,0,0
5,-12.0,20,0.0,0,0,0
6,-20.0,20,0.0,0,0,0
7,-20.0,20,0.0,0,0,0
8,-15.0,20,0.0,0,0,0
9,-20.0,20,0.0,0,0,0
